k,P_dir(k)
0.26930824674097026,0.06827778179358474
0.27207038260498023,0.06317195449829438
0.27483251846899015,0.06420541928899316
0.2775946543330001,0.05902380426381756
0.2803567901970101,0.05652300972480213
0.28311892606102,0.05340159312577174
0.28588106192503,0.052935727263708335
0.2886431977890399,0.048719097095343535
0.2914053336530499,0.04291693842031015
0.29416746951705985,0.041204054011803236
0.29692960538106977,0.047305694488974835
0.29969174124507975,0.03810409327927705
0.30245387710908966,0.042314123577328666
0.30521601297309964,0.03750729682201119
0.3079781488371096,0.04081155952964896
0.31074028470111953,0.0367552205606475
0.3135024205651295,0.03477927306587673
0.3162645564291394,0.032684384330787096
0.3190266922931494,0.03142674474129926
0.32178882815715937,0.031718771827535366
0.3245509640211693,0.03194088994158191
0.32731309988517926,0.029488234421189474
0.3300752357491892,0.03015933247155236
0.33283737161319915,0.02649510230720564
0.3355995074772091,0.025600450448831417
0.33836164334121904,0.025794240182781446
0.341123779205229,0.02473359123141022
0.34388591506923893,0.02340160110944499
0.3466480509332489,0.023480680900263208
0.3494101867972589,0.022014604320480347
0.3521723226612688,0.023866384263497548
0.3549344585252788,0.021998925907435088
0.3576965943892887,0.022266140993108693
0.36045873025329866,0.01959077381321653
0.36322086611730864,0.0203218086845388
0.36598300198131856,0.017884091504209085
0.36874513784532853,0.018219670618653337
0.37150727370933845,0.018555281733898116
0.3742694095733484,0.017189634474849842
0.3770315454373584,0.016145440273771787
0.3797936813013683,0.01553552506026954
0.3825558171653783,0.015498855270180356
0.3853179530293882,0.015437707243566322
0.3880800888933982,0.01526014415935888
0.39084222475740815,0.014259517577447083
0.39360436062141807,0.015210425395228004
0.39636649648542804,0.015306223319292121
0.39912863234943796,0.013323045705827777
0.40189076821344794,0.012958472170229924
0.4046529040774579,0.012393816665998335
0.4074150399414678,0.013561266264442892
0.4101771758054778,0.013094354996898558
0.4129393116694877,0.01232013418888247
0.4157014475334977,0.011915646477031765
0.41846358339750767,0.0115068138608003
0.4212257192615176,0.012308848533846669
0.42398785512552756,0.01043805386600298
0.4267499909895375,0.012118983351773343
0.42951212685354745,0.010420975216391888
0.4322742627175574,0.009790143958302489
0.43503639858156734,0.011539966044789572
0.4377985344455773,0.010677208105575941
0.44056067030958723,0.009579912861622478
0.4433228061735972,0.010076792298698841
0.4460849420376072,0.009604010038042182
0.4488470779016171,0.009997708686169138
0.45160921376562707,0.009460402548363939
0.454371349629637,0.009298633948376924
0.45713348549364696,0.009184318754685351
0.45989562135765694,0.008939832227567503
0.46265775722166685,0.009066203388004084
0.46541989308567683,0.008464235375182858
0.46818202894968675,0.008679469149585426
0.4709441648136967,0.00909063634296946
0.4737063006777067,0.008441777095208203
0.4764684365417166,0.009281764869382016
0.4792305724057266,0.008428466049471292
0.4819927082697365,0.008595423283018455
0.4847548441337465,0.009016497737284286
0.48751697999775645,0.008969907799984363
0.49027911586176637,0.00825288552509201
0.49304125172577634,0.00817576979145873
0.49580338758978626,0.008387944261195966
0.49856552345379623,0.007304197246885635
0.5013276593178062,0.007756413755889492
0.5040897951818162,0.007256050109488021
0.5068519310458262,0.00800046574793902
0.509614066909836,0.0073337441276147665
0.512376202773846,0.007966492746430713
0.515138338637856,0.007199831061269573
0.5179004745018659,0.006941623693514654
0.5206626103658758,0.006977521827957497
0.5234247462298858,0.006893163932498661
0.5261868820938957,0.007356644505162246
0.5289490179579057,0.006796591534045075
0.5317111538219157,0.007855902451556273
0.5344732896859257,0.006893635747905039
0.5372354255499355,0.0072637552034429485
0.5399975614139455,0.006588893262877486
0.5427596972779555,0.007121663469690617
0.5455218331419655,0.006723527171314719
0.5482839690059753,0.007361696486009068
0.5510461048699853,0.007219135606711477
0.5538082407339953,0.007000413536985954
0.5565703765980052,0.0066563819282729544
0.5593325124620152,0.006711310245193349
0.5620946483260252,0.00634907377287908
0.564856784190035,0.006243453339944921
0.567618920054045,0.007379908844525537
0.570381055918055,0.006647333762175695
0.573143191782065,0.006476893013979493
0.5759053276460748,0.006511301713887105
0.5786674635100848,0.00613930331041315
0.5814295993740948,0.006038396143269708
0.5841917352381047,0.005897257019199736
0.5869538711021147,0.006477486226557221
0.5897160069661247,0.006008935634771679
0.5924781428301346,0.005522015319557384
0.5952402786941445,0.005669602180830019
0.5980024145581545,0.005613397882802512
0.6007645504221645,0.006296942699944126
0.6035266862861743,0.0065387983896875775
0.6062888221501843,0.004851747798572653
0.6090509580141943,0.005512512254348388
0.6118130938782043,0.005856738698590982
0.6145752297422142,0.006181811419395481
0.6173373656062242,0.006438265023235671
0.6200995014702341,0.005333621135454995
0.622861637334244,0.006211072438176687
0.625623773198254,0.005568556528416282
0.628385909062264,0.005947442407801969
0.6311480449262739,0.00526677438346105
0.6339101807902838,0.005824592928318583
0.6366723166542938,0.005182756402715117
0.6394344525183038,0.005186441893375702
0.6421965883823137,0.004809137081957992
0.6449587242463237,0.0065777625019117734
0.6477208601103336,0.005099422829636988
0.6504829959743436,0.006188798629414455
0.6532451318383535,0.004510453654458514
0.6560072677023635,0.0057676297884804665
0.6587694035663734,0.005288672569379817
0.6615315394303833,0.004673644545111729
0.6642936752943933,0.006082963921676006
0.6670558111584033,0.0056731933085093994
0.6698179470224133,0.004713813271891014
0.6725800828864232,0.004470025253206816
0.6753422187504331,0.005022741131913364
0.6781043546144431,0.004951602214386531
0.680866490478453,0.005105113292299346
0.683628626342463,0.005492246665683626
0.6863907622064729,0.004283200649590326
0.6891528980704829,0.003439839471440214
0.6919150339344928,0.005435946010280134
0.6946771697985028,0.005541491536496918
0.6974393056625128,0.00633052167175797
0.7002014415265227,0.0018311615043573556
0.7029635773905326,0.004131949497193179
0.7057257132545426,0.005477795955403182
