k,P3_n(k)
0.5502257309088929,0.000159980530861318
0.5535672274246435,0.0001571009129785938
0.5569087239403943,0.00015428999257489868
0.5602502204561448,0.00015154573320975268
0.5635917169718956,0.00014886617045623134
0.5669332134876462,0.00014624940894737275
0.5702747100033969,0.00014369361956022162
0.5736162065191477,0.00014119703673035842
0.5769577030348982,0.0001387579558901252
0.580299199550649,0.00013637473102417523
0.5836406960663996,0.00013404577233634856
0.5869821925821503,0.0001317695440221791
0.5903236890979009,0.00012954456214170495
0.5936651856136517,0.00012736939258753817
0.5970066821294022,0.00012524264914338427
0.600348178645153,0.0001231629916285258
0.6036896751609037,0.00012112912412407514
0.6070311716766543,0.00011913979327679177
0.6103726681924051,0.00011719378667688845
0.6137141647081557,0.00011528993130605685
0.6170556612239064,0.00011342709205234994
0.620397157739657,0.00011160417028878406
0.6237386542554078,0.00010982010251241788
0.6270801507711583,0.00010807385904123513
0.6304216472869091,0.0001063644427659506
0.6337631438026596,0.00010469088795417776
0.6371046403184104,0.00010305225910452594
0.6404461368341612,0.00010144764984826897
0.6437876333499117,9.987618189638512e-05
0.6471291298656625,9.833700402986323e-05
0.6504706263814131,9.682929113129594e-05
0.6538121228971638,9.535224325585084e-05
0.6571536194129144,9.390508473987603e-05
0.6604951159286652,9.248706334534963e-05
0.6638366124444157,9.109744943864236e-05
0.6671781089601665,8.973553520201975e-05
0.6705196054759172,8.840063387639519e-05
0.6738611019916678,8.709207903399819e-05
0.6772025985074186,8.580922387961946e-05
0.6805440950231691,8.455144057912566e-05
0.6838855915389199,8.331811961415507e-05
0.6872270880546705,8.21086691617165e-05
0.6905685845704213,8.092251449776183e-05
0.6939100810861718,7.975909742358257e-05
0.6972515776019226,7.861787571409141e-05
0.7005930741176731,7.749832258707113e-05
0.7039345706334239,7.639992619248281e-05
0.7072760671491747,7.532218912095884e-05
0.7106175636649252,7.426462793072985e-05
0.713959060180676,7.322677269216994e-05
0.7173005566964266,7.220816654922757e-05
0.7206420532121773,7.120836529706068e-05
0.7239835497279279,7.022693697519062e-05
0.7273250462436787,6.92634614755335e-05
0.7306665427594292,6.831753016472406e-05
0.73400803927518,6.738874552011149e-05
0.7373495357909305,6.647672077890796e-05
0.7406910323066813,6.558107959992972e-05
0.7440325288224321,6.470145573744438e-05
0.7473740253381826,6.383749272662974e-05
0.7507155218539334,6.298884358018533e-05
0.754057018369684,6.215517049564151e-05
0.7573985148854347,6.133614457297085e-05
0.7607400114011853,6.053144554206205e-05
0.7640815079169361,5.974076149969089e-05
0.7674230044326866,5.8963788655628506e-05
0.7707645009484374,5.820023108748851e-05
0.7741059974641881,5.744980050403096e-05
0.7774474939799387,5.671221601655056e-05
0.7807889904956895,5.598720391807088e-05
0.7841304870114401,5.527449747002608e-05
0.7874719835271908,5.457383669615647e-05
0.7908134800429414,5.3884968183342364e-05
0.7941549765586922,5.320764488911023e-05
0.7974964730744427,5.2541625955569784e-05
0.8008379695901935,5.188667652952858e-05
0.804179466105944,5.12425675885687e-05
0.8075209626216948,5.060907577285074e-05
0.8108624591374456,4.99859832224458e-05
0.8142039556531961,4.937307741998106e-05
0.8175454521689469,4.8770151038412506e-05
0.8208869486846975,4.8177001793733256e-05
0.8242284452004482,4.759343230244021e-05
0.8275699417161988,4.70192499435866e-05
0.8309114382319496,4.645426672525367e-05
0.8342529347477001,4.589829915528348e-05
0.8375944312634509,4.535116811612291e-05
0.8409359277792016,4.481269874362858e-05
0.8442774242949522,4.428272030969368e-05
0.847618920810703,4.376106610856288e-05
0.8509604173264536,4.324757334670456e-05
0.8543019138422043,4.2742083036114055e-05
0.8576434103579549,4.224443989093201e-05
0.8609849068737057,4.175449222725692e-05
