k,P_dir(k)
0.16710921977260207,0.2635239382808058
0.16987135563661201,0.2683077264724506
0.17263349150062196,0.291302935665743
0.17539562736463193,0.22934503516255247
0.17815776322864185,0.22293549233649973
0.18091989909265183,0.208240159966324
0.18368203495666177,0.23084744294479523
0.18644417082067172,0.18851107411251863
0.1892063066846817,0.1912877767118631
0.1919684425486916,0.1745230478936147
0.19473057841270158,0.18225937310450732
0.19749271427671153,0.18771378013378276
0.20025485014072147,0.16513283824071145
0.20301698600473145,0.16838693726834764
0.20577912186874137,0.13929266299369766
0.20854125773275134,0.158757011925411
0.21130339359676129,0.14935950747064874
0.21406552946077123,0.1256916965518111
0.2168276653247812,0.12417903952126978
0.21958980118879112,0.12592378912833246
0.2223519370528011,0.10971360895632276
0.22511407291681104,0.10272274193119706
0.227876208780821,0.10212495504585695
0.23063834464483096,0.09227115317003082
0.23340048050884088,0.0937115814035227
0.23616261637285085,0.09411307978958498
0.2389247522368608,0.08996025932978022
0.24168688810087074,0.08662014499988341
0.24444902396488072,0.08099224030577981
0.24721115982889064,0.07614924361760723
0.2499732956929006,0.077586739418109
0.2527354315569106,0.07135296470258674
0.2554975674209205,0.07126034548329682
0.2582597032849305,0.0739973195758085
0.2610218391489404,0.06743207737669375
0.26378397501295037,0.06572524441024481
0.26654611087696034,0.06028187915798843
0.26930824674097026,0.05677652160844732
0.27207038260498023,0.058959394221062555
0.27483251846899015,0.051734521311111954
0.2775946543330001,0.05274303008433341
0.2803567901970101,0.058119046004920995
0.28311892606102,0.04725651433852544
0.28588106192503,0.04716919055330379
0.2886431977890399,0.04211415805753115
0.2914053336530499,0.04484106944676681
0.29416746951705985,0.045502528961000634
0.29692960538106977,0.04269602549066066
0.29969174124507975,0.0437705972243205
0.30245387710908966,0.0403122896033106
0.30521601297309964,0.04203162177086802
0.3079781488371096,0.04155630918345443
0.31074028470111953,0.03995698896382107
0.3135024205651295,0.035114547234938724
0.3162645564291394,0.039378279886594605
0.3190266922931494,0.033191790362852254
0.32178882815715937,0.03262795451259585
0.3245509640211693,0.033842278400814274
0.32731309988517926,0.031167418020668577
0.3300752357491892,0.028909049600820247
0.33283737161319915,0.030286333864545278
0.3355995074772091,0.029452534080646985
0.33836164334121904,0.03241422574504025
0.341123779205229,0.02752026105531278
0.34388591506923893,0.026904759918664138
0.3466480509332489,0.02893638905522765
0.3494101867972589,0.026706318660082513
0.3521723226612688,0.025974292028917496
0.3549344585252788,0.025098428565841952
0.3576965943892887,0.023631641561356883
0.36045873025329866,0.024885187265372994
0.36322086611730864,0.024656312316643263
0.36598300198131856,0.024034666582730128
0.36874513784532853,0.020436952317747056
0.37150727370933845,0.02267178136803972
0.3742694095733484,0.021787864264760298
0.3770315454373584,0.02179394002281834
0.3797936813013683,0.023192061870255104
0.3825558171653783,0.0215810265051272
0.3853179530293882,0.020012969166409236
0.3880800888933982,0.017920698574138572
0.39084222475740815,0.019965118760610513
0.39360436062141807,0.01926719853316839
0.39636649648542804,0.020644997428949485
0.39912863234943796,0.019372453209235925
0.40189076821344794,0.017930212811774787
0.4046529040774579,0.017329839586255575
0.4074150399414678,0.017958082295809755
0.4101771758054778,0.017639679701353116
0.4129393116694877,0.017051343201349947
0.4157014475334977,0.016290322156217205
0.41846358339750767,0.014914037910243204
0.4212257192615176,0.016406396329566857
0.42398785512552756,0.014941298200048843
0.4267499909895375,0.014539186506202596
0.42951212685354745,0.014143102652916921
0.4322742627175574,0.014667877460888545
0.43503639858156734,0.013068020859082343
0.4377985344455773,0.013830227405936743
0.44056067030958723,0.013080526156946649
0.4433228061735972,0.013845293983436455
0.4460849420376072,0.012990143196376067
0.4488470779016171,0.01343431962955007
0.45160921376562707,0.013214473012230808
0.454371349629637,0.013991519902564281
0.45713348549364696,0.012995983361554896
0.45989562135765694,0.013145860892883483
0.46265775722166685,0.01249824221632494
0.46541989308567683,0.012546973178689672
0.46818202894968675,0.013017670797339917
0.4709441648136967,0.011539964016455108
0.4737063006777067,0.012101013619963925
0.4764684365417166,0.011606038561096998
0.4792305724057266,0.011994906979809332
0.4819927082697365,0.011180045478304668
0.4847548441337465,0.011748739622164857
0.48751697999775645,0.011581449260285382
0.49027911586176637,0.011373232698088308
0.49304125172577634,0.011614859999058567
0.49580338758978626,0.011240781271122272
0.49856552345379623,0.011626953631480202
0.5013276593178062,0.010947278122544903
0.5040897951818162,0.010410288901629436
0.5068519310458262,0.010453372957821836
0.509614066909836,0.010477662092488101
0.512376202773846,0.010167843425962223
0.515138338637856,0.009301651789339513
0.5179004745018659,0.009860489491088215
0.5206626103658758,0.009312611211749576
0.5234247462298858,0.00933634327052559
0.5261868820938957,0.009318716094617492
0.5289490179579057,0.009113211778779818
0.5317111538219157,0.009359516406979558
0.5344732896859257,0.008648433735434117
0.5372354255499355,0.008852915127715605
0.5399975614139455,0.008257527436083902
0.5427596972779555,0.00899827777915948
0.5455218331419655,0.00826369912896464
0.5482839690059753,0.00805293577107573
0.5510461048699853,0.008281265093562569
0.5538082407339953,0.007824239195049267
0.5565703765980052,0.007476952239885244
0.5593325124620152,0.006866428395419069
0.5620946483260252,0.008732307438433558
0.564856784190035,0.007466151010676321
0.567618920054045,0.008446838938724202
0.570381055918055,0.008336840370528745
0.573143191782065,0.007129137687342189
0.5759053276460748,0.006607694587146018
0.5786674635100848,0.007511949012743148
0.5814295993740948,0.0076060391829452
0.5841917352381047,0.007083352225475623
0.5869538711021147,0.007213076010956217
0.5897160069661247,0.007890219169099232
0.5924781428301346,0.006478309880638872
0.5952402786941445,0.007491013052453876
0.5980024145581545,0.006262725747722744
0.6007645504221645,0.007398810001441994
0.6035266862861743,0.0069433854413258255
0.6062888221501843,0.008143547231280778
0.6090509580141943,0.007079209287579799
0.6118130938782043,0.006055345218254324
0.6145752297422142,0.0067707176959592025
0.6173373656062242,0.007539885179269734
0.6200995014702341,0.006950468542391644
0.622861637334244,0.006282332739152095
0.625623773198254,0.006635875945091319
0.628385909062264,0.005418724941005708
0.6311480449262739,0.006056872293736962
0.6339101807902838,0.005780285975409058
0.6366723166542938,0.005397039394287694
0.6394344525183038,0.005273310930356259
0.6421965883823137,0.005449550750989786
0.6449587242463237,0.0073840899139990005
0.6477208601103336,0.00672240539153355
0.6504829959743436,0.005162920964366267
0.6532451318383535,0.006434471855916897
0.6560072677023635,0.006936914248922956
0.6587694035663734,0.005311945837205057
0.6615315394303833,0.004824110448319262
0.6642936752943933,0.005308294525976249
0.6670558111584033,0.0049110218856567075
0.6698179470224133,0.0052385820285650985
0.6725800828864232,0.006868470881399299
0.6753422187504331,0.004723764863082467
0.6781043546144431,0.00717316110015982
0.680866490478453,0.00443630682973605
0.683628626342463,0.00720790543902963
0.6863907622064729,0.004673164311663041
0.6891528980704829,0.006295024649263832
0.6919150339344928,0.008168367138225899
0.6946771697985028,0.005894369330034067
0.6974393056625128,0.0053865724151043294
0.7002014415265227,0.0060959037963762425
0.7029635773905326,0.00796778458329717
0.7057257132545426,0.0044046175988365684
